y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
02,13,GA,Georgia,598,1361,28852
02,51,VA,Virginia,528,1228,31657
02,57,FR,Foreign,399,952,19374
02,15,HI,Hawaii,398,884,17319
02,36,NY,New York,394,717,17986
02,32,NV,Nevada,342,673,19447
02,47,TN,Tennessee,330,773,17141
02,26,MI,Michigan,325,568,13454
02,40,OK,Oklahoma,311,762,15565
02,16,ID,Idaho,309,663,15067
02,30,MT,Montana,305,524,15464
02,39,OH,Ohio,303,572,14025
02,27,MN,Minnesota,270,423,13170
02,49,UT,Utah,264,592,12573
02,29,MO,Missouri,264,594,13675
02,42,PA,Pennsylvania,263,419,12439
02,17,IL,Illinois,262,460,14429
02,45,SC,South Carolina,258,557,12328
02,01,AL,Alabama,244,559,13252
02,22,LA,Louisiana,229,547,10645
02,20,KS,Kansas,214,551,10838
02,55,WI,Wisconsin,206,352,10613
02,35,NM,New Mexico,206,412,12241
02,24,MD,Maryland,179,381,11358
02,21,KY,Kentucky,176,435,8428
02,25,MA,Massachusetts,154,259,7099
02,18,IN,Indiana,139,251,6999
02,05,AR,Arkansas,128,285,5375
02,34,NJ,New Jersey,124,236,5776
02,31,NE,Nebraska,122,252,5793
02,56,WY,Wyoming,121,217,6913
02,23,ME,Maine,98,169,3986
02,28,MS,Mississippi,97,211,4759
02,38,ND,North Dakota,93,174,4839
02,19,IA,Iowa,90,171,4990
02,46,SD,South Dakota,88,208,4708
02,09,CT,Connecticut,75,140,4139
02,33,NH,New Hampshire,62,94,2802
02,10,DE,Delaware,49,115,2291
02,54,WV,West Virginia,47,74,2428
02,11,DC,District Of Columbia,36,60,2542
02,50,VT,Vermont,32,54,1986
02,44,RI,Rhode Island,23,52,1547
04,96,AZ,AZ Total Migration-US and Foreign,147846,284642,10294836
04,97,AZ,AZ Total Migration-US,146729,282095,10238659
04,98,AZ,AZ Total Migration-Foreign,1117,2547,56178
04,97,AZ,AZ Total Migration-Same State,52106,105692,2534685
04,04,AZ,AZ Non-migrants,2248793,4897535,151264360
04,06,CA,California,31675,61771,2286661
04,48,TX,Texas,9974,20539,704143
04,08,CO,Colorado,8216,15540,550183
04,17,IL,Illinois,8184,15310,663859
04,53,WA,Washington,8067,15037,585660
04,12,FL,Florida,5008,8974,365105
04,35,NM,New Mexico,4758,10106,256756
04,32,NV,Nevada,4407,8542,243402
04,41,OR,Oregon,4025,7462,268286
04,36,NY,New York,3805,6492,311785
04,26,MI,Michigan,3700,6679,233889
04,49,UT,Utah,3485,7989,240922
04,27,MN,Minnesota,3402,6077,279390
04,39,OH,Ohio,3298,5895,223436
04,55,WI,Wisconsin,3287,6030,220067
04,42,PA,Pennsylvania,2661,4745,199236
04,29,MO,Missouri,2360,4624,164181
04,18,IN,Indiana,2352,4485,166480
04,37,NC,North Carolina,2347,4857,152319
04,51,VA,Virginia,2334,4708,206977
04,13,GA,Georgia,2146,4406,141695
04,34,NJ,New Jersey,1787,3206,156067
04,19,IA,Iowa,1715,3063,105817
04,16,ID,Idaho,1629,3431,90207
04,20,KS,Kansas,1565,3065,96292
04,47,TN,Tennessee,1474,2891,86455
04,25,MA,Massachusetts,1430,2389,109504
04,40,OK,Oklahoma,1404,2830,74807
04,24,MD,Maryland,1315,2446,103420
04,15,HI,Hawaii,1269,2612,71830
04,31,NE,Nebraska,1229,2365,86449
04,02,AK,Alaska,1191,2328,79173
04,30,MT,Montana,1167,2177,69415
04,57,FR,Foreign,1117,2547,56178
04,38,ND,North Dakota,1008,1921,65289
04,56,WY,Wyoming,945,1812,58924
04,46,SD,South Dakota,926,1720,51378
04,09,CT,Connecticut,906,1578,96103
04,45,SC,South Carolina,884,1747,58164
04,21,KY,Kentucky,754,1459,44278
04,05,AR,Arkansas,750,1550,41021
04,22,LA,Louisiana,744,1440,38458
04,01,AL,Alabama,697,1440,42694
04,33,NH,New Hampshire,481,837,28765
04,28,MS,Mississippi,430,841,19327
04,23,ME,Maine,378,682,28431
04,10,DE,Delaware,256,468,15787
04,54,WV,West Virginia,245,469,12510
04,44,RI,Rhode Island,233,405,14569
04,50,VT,Vermont,223,377,12726
04,11,DC,District Of Columbia,203,278,16365
05,96,AR,AR Total Migration-US and Foreign,39714,82520,2140953
05,97,AR,AR Total Migration-US,39439,81900,2128746
05,98,AR,AR Total Migration-Foreign,275,620,12207
05,97,AR,AR Total Migration-Same State,50573,105388,2165488
05,05,AR,AR Non-migrants,923311,2060384,59136751
05,48,TX,Texas,7701,15875,410471
05,29,MO,Missouri,3514,7084,158891
05,40,OK,Oklahoma,3501,7380,158523
05,06,CA,California,2427,5099,117720
05,47,TN,Tennessee,2113,4366,109835
05,22,LA,Louisiana,1766,3782,82564
05,12,FL,Florida,1739,3373,93745
05,17,IL,Illinois,1488,2916,98821
05,28,MS,Mississippi,1196,2568,65619
05,08,CO,Colorado,970,1957,53839
05,20,KS,Kansas,936,1910,50404
05,13,GA,Georgia,885,1911,53353
05,37,NC,North Carolina,700,1560,44154
05,04,AZ,Arizona,700,1483,36632
05,39,OH,Ohio,605,1258,50419
05,51,VA,Virginia,599,1267,39981
05,26,MI,Michigan,591,1200,29056
05,53,WA,Washington,528,1154,30578
05,36,NY,New York,527,1068,30404
05,18,IN,Indiana,512,1081,23899
05,01,AL,Alabama,499,1067,25599
05,55,WI,Wisconsin,486,968,26751
05,19,IA,Iowa,486,1021,25958
05,21,KY,Kentucky,436,975,22196
05,42,PA,Pennsylvania,381,774,26509
05,45,SC,South Carolina,351,738,24084
05,27,MN,Minnesota,325,666,26794
05,31,NE,Nebraska,318,661,19742
05,32,NV,Nevada,298,626,12577
05,24,MD,Maryland,280,571,18191
05,57,FR,Foreign,275,620,12207
05,35,NM,New Mexico,268,563,12387
05,34,NJ,New Jersey,261,551,25452
05,41,OR,Oregon,243,466,11566
05,49,UT,Utah,227,557,17899
05,25,MA,Massachusetts,180,349,12124
05,15,HI,Hawaii,172,422,7945
05,02,AK,Alaska,148,357,8888
05,38,ND,North Dakota,140,295,7746
05,56,WY,Wyoming,137,273,7138
05,09,CT,Connecticut,128,255,10772
05,16,ID,Idaho,123,296,5072
05,46,SD,South Dakota,110,237,6686
05,30,MT,Montana,104,231,5364
05,54,WV,West Virginia,99,217,5149
05,11,DC,District Of Columbia,53,75,4456
05,23,ME,Maine,45,92,2551
05,33,NH,New Hampshire,44,91,4116
05,44,RI,Rhode Island,38,78,2843
05,10,DE,Delaware,36,79,1719
05,50,VT,Vermont,25,57,1562
06,96,CA,CA Total Migration-US and Foreign,327447,571204,24450725
06,97,CA,CA Total Migration-US,322066,560173,24199153
06,98,CA,CA Total Migration-Foreign,5381,11031,251571
06,97,CA,CA Total Migration-Same State,603249,1125536,46432091
06,06,CA,CA Non-migrants,13811052,30323418,1247554958
06,48,TX,Texas,29370,54956,2153237
06,36,NY,New York,26718,38462,2880597
06,53,WA,Washington,19598,35660,1602670
06,04,AZ,Arizona,18616,33516,1128718
06,12,FL,Florida,17571,29934,1143446
06,32,NV,Nevada,15800,28881,894046
06,17,IL,Illinois,15665,26231,1436622
06,08,CO,Colorado,11966,20898,876475
06,41,OR,Oregon,11766,19660,730674
06,51,VA,Virginia,11717,22747,915146
06,25,MA,Massachusetts,10487,15482,1037861
06,37,NC,North Carolina,8663,16816,546846
06,42,PA,Pennsylvania,8487,13299,682890
06,34,NJ,New Jersey,8461,14777,918834
06,13,GA,Georgia,7892,14330,566312
06,15,HI,Hawaii,7151,13710,452342
06,24,MD,Maryland,6716,11594,558972
06,39,OH,Ohio,6696,11239,483680
06,26,MI,Michigan,6581,10713,486027
06,57,FR,Foreign,5381,11031,251571
06,49,UT,Utah,5379,10895,334323
06,29,MO,Missouri,4691,8077,293658
06,27,MN,Minnesota,4666,7797,361061
06,18,IN,Indiana,4056,6842,255684
06,47,TN,Tennessee,4025,7191,264066
06,55,WI,Wisconsin,3905,6476,258978
06,09,CT,Connecticut,3585,5767,412757
06,35,NM,New Mexico,3266,5852,185566
06,11,DC,District Of Columbia,3143,4046,309535
06,40,OK,Oklahoma,3009,5717,142770
06,22,LA,Louisiana,2943,5287,179335
06,16,ID,Idaho,2869,5379,132784
06,45,SC,South Carolina,2753,5148,159289
06,20,KS,Kansas,2684,5103,152841
06,19,IA,Iowa,1970,3400,117294
06,01,AL,Alabama,1914,3459,101427
06,21,KY,Kentucky,1896,3454,99362
06,02,AK,Alaska,1819,3529,98686
06,05,AR,Arkansas,1680,3123,88346
06,31,NE,Nebraska,1667,3081,139969
06,30,MT,Montana,1542,2543,80145
06,28,MS,Mississippi,1330,2566,71268
06,33,NH,New Hampshire,1133,1791,92047
06,44,RI,Rhode Island,1115,1825,80710
06,38,ND,North Dakota,961,1740,49227
06,23,ME,Maine,877,1542,49762
06,56,WY,Wyoming,808,1493,41363
06,46,SD,South Dakota,706,1295,38683
06,10,DE,Delaware,663,1128,51634
06,50,VT,Vermont,604,843,35472
06,54,WV,West Virginia,486,879,25718
08,96,CO,CO Total Migration-US and Foreign,148470,268043,10268699
08,97,CO,CO Total Migration-US,147031,264701,10193373
08,98,CO,CO Total Migration-Foreign,1439,3342,75326
08,97,CO,CO Total Migration-Same State,168117,300418,10525070
08,08,CO,CO Non-migrants,1883465,3982221,160860271
08,06,CA,California,17094,31183,1480375
08,48,TX,Texas,16116,31802,1207356
08,12,FL,Florida,9643,16695,571290
08,17,IL,Illinois,6955,11468,554428
08,04,AZ,Arizona,6267,11454,388572
08,36,NY,New York,5304,8131,420914
08,51,VA,Virginia,4123,7984,359203
08,53,WA,Washington,3883,7348,262035
08,35,NM,New Mexico,3716,6987,207199
08,37,NC,North Carolina,3652,7188,232537
08,29,MO,Missouri,3558,6310,222277
08,20,KS,Kansas,3513,6873,205115
08,13,GA,Georgia,3490,6872,232361
08,42,PA,Pennsylvania,3189,5010,213737
08,39,OH,Ohio,3046,5143,216005
08,27,MN,Minnesota,2861,4540,185807
08,56,WY,Wyoming,2774,4982,154999
08,40,OK,Oklahoma,2773,5610,188343
08,26,MI,Michigan,2644,4019,149984
08,55,WI,Wisconsin,2641,4088,162016
08,31,NE,Nebraska,2584,4725,171630
08,49,UT,Utah,2484,4962,144984
08,47,TN,Tennessee,2306,4353,148824
08,18,IN,Indiana,2294,3750,137055
08,24,MD,Maryland,2219,3980,185800
08,41,OR,Oregon,2207,3721,121699
08,32,NV,Nevada,2148,3959,141068
08,25,MA,Massachusetts,2108,3110,180660
08,19,IA,Iowa,2061,3333,107499
08,34,NJ,New Jersey,1959,3258,171278
08,22,LA,Louisiana,1549,2839,76527
08,15,HI,Hawaii,1525,3344,89093
08,57,FR,Foreign,1439,3342,75326
08,45,SC,South Carolina,1247,2280,68920
08,30,MT,Montana,1216,2042,63744
08,01,AL,Alabama,1180,2383,69315
08,02,AK,Alaska,1085,2269,70174
08,09,CT,Connecticut,1081,1674,117570
08,21,KY,Kentucky,1067,2070,61198
08,38,ND,North Dakota,1060,1936,59032
08,16,ID,Idaho,1019,1979,50622
08,05,AR,Arkansas,996,1867,56677
08,46,SD,South Dakota,922,1504,49280
08,11,DC,District Of Columbia,652,886,60638
08,28,MS,Mississippi,643,1313,35053
08,33,NH,New Hampshire,570,923,50371
08,50,VT,Vermont,424,592,21237
08,23,ME,Maine,404,648,22079
08,54,WV,West Virginia,347,565,18462
08,44,RI,Rhode Island,221,350,14049
08,10,DE,Delaware,211,399,14284
09,96,CT,CT Total Migration-US and Foreign,50378,90481,4663269
09,97,CT,CT Total Migration-US,50107,89877,4654132
09,98,CT,CT Total Migration-Foreign,271,604,9137
09,97,CT,CT Total Migration-Same State,39630,65552,2517677
09,09,CT,CT Non-migrants,1363890,2769550,144957632
09,36,NY,New York,15036,27796,1896914
09,25,MA,Massachusetts,6195,10075,450488
09,12,FL,Florida,4563,7800,292280
09,06,CA,California,2445,4314,254285
09,34,NJ,New Jersey,2439,4494,254430
09,44,RI,Rhode Island,1672,2845,106112
09,42,PA,Pennsylvania,1539,2630,124324
09,48,TX,Texas,1479,2922,135309
09,51,VA,Virginia,1328,2583,115744
09,37,NC,North Carolina,1218,2314,95968
09,17,IL,Illinois,914,1647,102318
09,13,GA,Georgia,865,1760,65143
09,24,MD,Maryland,848,1536,69108
09,45,SC,South Carolina,723,1345,42207
09,39,OH,Ohio,647,1165,56990
09,33,NH,New Hampshire,642,1072,44385
09,04,AZ,Arizona,595,1078,45642
09,08,CO,Colorado,567,921,44692
09,53,WA,Washington,533,1005,43539
09,23,ME,Maine,507,861,29496
09,26,MI,Michigan,459,774,36202
09,50,VT,Vermont,426,685,27684
09,47,TN,Tennessee,380,708,24761
09,18,IN,Indiana,317,564,21507
09,11,DC,District Of Columbia,310,387,28937
09,27,MN,Minnesota,301,580,26558
09,29,MO,Missouri,272,481,23058
09,57,FR,Foreign,271,604,9137
09,15,HI,Hawaii,265,605,15098
09,55,WI,Wisconsin,252,464,19958
09,41,OR,Oregon,231,381,13937
09,22,LA,Louisiana,199,365,11865
09,01,AL,Alabama,188,384,12358
09,21,KY,Kentucky,174,339,11320
09,49,UT,Utah,170,388,12092
09,32,NV,Nevada,153,273,15764
09,10,DE,Delaware,149,289,13096
09,20,KS,Kansas,143,312,10356
09,40,OK,Oklahoma,135,262,9456
09,19,IA,Iowa,122,191,7904
09,35,NM,New Mexico,120,197,7495
09,31,NE,Nebraska,90,171,7247
09,05,AR,Arkansas,90,199,7554
09,28,MS,Mississippi,81,146,3591
09,54,WV,West Virginia,66,122,4482
09,02,AK,Alaska,64,122,2944
09,16,ID,Idaho,49,96,2318
09,38,ND,North Dakota,42,69,2381
09,30,MT,Montana,39,56,1360
09,56,WY,Wyoming,35,56,2487
09,46,SD,South Dakota,30,48,990
10,96,DE,DE Total Migration-US and Foreign,23472,43270,1673187
10,97,DE,DE Total Migration-US,23324,42918,1665977
10,98,DE,DE Total Migration-Foreign,148,352,7210
10,97,DE,DE Total Migration-Same State,5055,9248,258549
10,10,DE,DE Non-migrants,347563,712270,25140191
10,42,PA,Pennsylvania,5992,10933,413043
10,24,MD,Maryland,4865,8847,362505
10,34,NJ,New Jersey,2834,5212,228609
10,36,NY,New York,1712,3135,119388
10,51,VA,Virginia,1114,2039,91632
10,12,FL,Florida,1018,1869,53931
10,48,TX,Texas,564,1126,39541
10,37,NC,North Carolina,564,1095,31725
10,06,CA,California,556,1045,42351
10,13,GA,Georgia,326,628,20869
10,39,OH,Ohio,279,504,18564
10,09,CT,Connecticut,269,470,25685
10,45,SC,South Carolina,250,445,12495
10,17,IL,Illinois,239,458,22150
10,25,MA,Massachusetts,217,370,19800
10,04,AZ,Arizona,175,346,11088
10,47,TN,Tennessee,154,317,9078
10,57,FR,Foreign,148,352,7210
10,08,CO,Colorado,147,277,8257
10,26,MI,Michigan,146,281,10694
10,53,WA,Washington,127,222,9768
10,11,DC,District Of Columbia,126,162,14745
10,54,WV,West Virginia,121,204,5600
10,29,MO,Missouri,111,200,7483
10,18,IN,Indiana,104,190,6608
10,32,NV,Nevada,83,135,5557
10,22,LA,Louisiana,77,158,5623
10,27,MN,Minnesota,76,131,4455
10,01,AL,Alabama,74,123,4022
10,33,NH,New Hampshire,73,128,5790
10,21,KY,Kentucky,72,139,4241
10,40,OK,Oklahoma,67,146,3245
10,55,WI,Wisconsin,63,121,4126
10,23,ME,Maine,61,102,3175
10,20,KS,Kansas,58,127,4575
10,15,HI,Hawaii,57,122,3239
10,28,MS,Mississippi,56,119,2978
10,41,OR,Oregon,52,84,3270
10,19,IA,Iowa,49,81,3436
10,44,RI,Rhode Island,48,87,2821
10,50,VT,Vermont,47,71,2767
10,02,AK,Alaska,47,125,2456
10,49,UT,Utah,44,102,2719
10,35,NM,New Mexico,44,86,2173
10,05,AR,Arkansas,41,102,2189
10,31,NE,Nebraska,35,58,2130
10,56,WY,Wyoming,23,51,1955
10,38,ND,North Dakota,23,55,1225
10,46,SD,South Dakota,15,28,803
10,30,MT,Montana,15,33,865
10,16,ID,Idaho,14,29,533
11,96,DC,DC Total Migration-US and Foreign,35591,48061,2795658
11,97,DC,DC Total Migration-US,35336,47571,2769678
11,98,DC,DC Total Migration-Foreign,255,490,25981
11,11,DC,DC Non-migrants,253045,422694,26588260
11,24,MD,Maryland,9495,14496,634704
11,51,VA,Virginia,7766,9781,670234
11,36,NY,New York,2536,3185,272104
11,06,CA,California,2054,2700,214461
11,12,FL,Florida,1255,1708,92806
11,25,MA,Massachusetts,1129,1333,83576
11,42,PA,Pennsylvania,1121,1343,75500
11,48,TX,Texas,1003,1423,105131
11,37,NC,North Carolina,934,1275,55789
11,17,IL,Illinois,767,940,61652
11,13,GA,Georgia,721,931,48269
11,34,NJ,New Jersey,675,818,47888
11,39,OH,Ohio,458,568,32268
11,09,CT,Connecticut,403,484,30266
11,53,WA,Washington,376,487,25623
11,26,MI,Michigan,365,435,20160
11,08,CO,Colorado,362,498,35971
11,45,SC,South Carolina,270,381,14852
11,47,TN,Tennessee,256,339,25286
11,57,FR,Foreign,255,490,25981
11,29,MO,Missouri,250,326,16665
11,27,MN,Minnesota,233,292,19223
11,04,AZ,Arizona,225,321,13165
11,55,WI,Wisconsin,223,274,15033
11,22,LA,Louisiana,201,271,12992
11,18,IN,Indiana,176,212,10522
11,41,OR,Oregon,166,201,9368
11,01,AL,Alabama,158,229,10002
11,21,KY,Kentucky,147,192,8628
11,15,HI,Hawaii,127,195,9352
11,33,NH,New Hampshire,120,147,13974
11,10,DE,Delaware,112,133,6848
11,32,NV,Nevada,106,137,6873
11,40,OK,Oklahoma,99,152,6049
11,44,RI,Rhode Island,94,123,6635
11,49,UT,Utah,93,133,4565
11,35,NM,New Mexico,88,129,6509
11,54,WV,West Virginia,87,106,4772
11,19,IA,Iowa,85,109,4999
11,50,VT,Vermont,82,97,4996
11,23,ME,Maine,81,98,4258
11,31,NE,Nebraska,77,102,5944
11,28,MS,Mississippi,73,104,4293
11,20,KS,Kansas,70,91,4885
11,05,AR,Arkansas,56,70,3812
11,02,AK,Alaska,43,68,2976
11,30,MT,Montana,32,34,1346
11,16,ID,Idaho,31,33,1174
11,46,SD,South Dakota,23,29,1755
11,38,ND,North Dakota,16,19,834
11,56,WY,Wyoming,16,19,690
12,96,FL,FL Total Migration-US and Foreign,395021,747566,33190827
12,97,FL,FL Total Migration-US,390012,736023,32958576
12,98,FL,FL Total Migration-Foreign,5009,11543,232251
12,97,FL,FL Total Migration-Same State,389249,711802,20431259
12,12,FL,FL Non-migrants,7226627,14388463,500618382
12,36,NY,New York,44629,79853,3862119
12,13,GA,Georgia,25503,50635,1783190
12,48,TX,Texas,22565,44403,1594854
12,34,NJ,New Jersey,21059,39746,2287135
12,42,PA,Pennsylvania,19189,35046,1825158
12,06,CA,California,18641,34699,1610982
12,51,VA,Virginia,17122,34753,1565439
12,17,IL,Illinois,16975,31571,2106644
12,39,OH,Ohio,16636,30182,1398837
12,37,NC,North Carolina,16376,32397,993033
12,26,MI,Michigan,12846,22891,1160264
12,25,MA,Massachusetts,12454,21718,1137752
12,24,MD,Maryland,11037,20778,1094728
12,47,TN,Tennessee,10379,20254,712652
12,09,CT,Connecticut,9855,17996,1495053
12,18,IN,Indiana,9701,18258,742655
12,08,CO,Colorado,8263,15566,571073
12,01,AL,Alabama,8189,16218,450844
12,45,SC,South Carolina,8077,15404,505952
12,29,MO,Missouri,6304,12050,588801
12,21,KY,Kentucky,5730,10908,418652
12,55,WI,Wisconsin,5481,10096,476324
12,57,FR,Foreign,5009,11543,232251
12,53,WA,Washington,4999,9971,355184
12,04,AZ,Arizona,4909,9094,306863
12,27,MN,Minnesota,4325,7930,448819
12,22,LA,Louisiana,4234,8313,255833
12,33,NH,New Hampshire,3493,6124,295018
12,32,NV,Nevada,3182,5594,208932
12,28,MS,Mississippi,2855,5913,165428
12,40,OK,Oklahoma,2727,5629,174794
12,44,RI,Rhode Island,2643,4721,251227
12,20,KS,Kansas,2539,5226,220574
12,23,ME,Maine,2531,4338,162505
12,54,WV,West Virginia,2424,4590,171099
12,05,AR,Arkansas,2167,4319,165139
12,19,IA,Iowa,2132,3961,179816
12,15,HI,Hawaii,2015,4368,117989
12,35,NM,New Mexico,1974,4094,128857
12,41,OR,Oregon,1918,3488,124813
12,10,DE,Delaware,1830,3420,121722
12,49,UT,Utah,1561,3387,99581
12,31,NE,Nebraska,1423,2764,94422
12,02,AK,Alaska,1313,2804,80420
12,50,VT,Vermont,1264,2143,102498
12,11,DC,District Of Columbia,1144,1682,126117
12,38,ND,North Dakota,794,1533,42879
12,16,ID,Idaho,718,1502,44483
12,46,SD,South Dakota,683,1303,46240
12,30,MT,Montana,638,1211,41461
12,56,WY,Wyoming,566,1179,43719
13,96,GA,GA Total Migration-US and Foreign,171389,347944,10404342
13,97,GA,GA Total Migration-US,169517,343696,10312717
13,98,GA,GA Total Migration-Foreign,1872,4248,91626
13,97,GA,GA Total Migration-Same State,270800,547982,14609761
13,13,GA,GA Non-migrants,3215962,7126802,223780188
13,12,FL,Florida,28310,55758,1499609
13,48,TX,Texas,11281,24708,741081
13,36,NY,New York,10258,19599,586896
13,37,NC,North Carolina,10193,20310,581315
13,01,AL,Alabama,9625,19361,459014
13,06,CA,California,9481,18887,703866
13,45,SC,South Carolina,8920,17656,473739
13,47,TN,Tennessee,8917,17869,481665
13,51,VA,Virginia,6810,14227,471015
13,17,IL,Illinois,5782,11721,494080
13,39,OH,Ohio,4597,9003,294409
13,42,PA,Pennsylvania,4360,8494,274893
13,34,NJ,New Jersey,4330,8995,331304
13,24,MD,Maryland,3826,7695,258004
13,26,MI,Michigan,3515,6971,241429
13,08,CO,Colorado,2880,6273,174828
13,22,LA,Louisiana,2836,5861,135134
13,18,IN,Indiana,2472,4912,145634
13,53,WA,Washington,2423,5475,165895
13,28,MS,Mississippi,2394,4921,107905
13,25,MA,Massachusetts,2178,4041,171034
13,21,KY,Kentucky,2111,4418,123090
13,29,MO,Missouri,2050,4347,130739
13,04,AZ,Arizona,1961,4156,134324
13,57,FR,Foreign,1872,4248,91626
13,09,CT,Connecticut,1731,3504,141182
13,55,WI,Wisconsin,1468,3020,93031
13,20,KS,Kansas,1378,3369,83351
13,27,MN,Minnesota,1172,2349,86895
13,40,OK,Oklahoma,1161,2534,67437
13,15,HI,Hawaii,1142,2951,58970
13,05,AR,Arkansas,1106,2341,67922
13,32,NV,Nevada,916,1844,46110
13,19,IA,Iowa,725,1482,45209
13,41,OR,Oregon,682,1324,42375
13,11,DC,District Of Columbia,680,989,53438
13,02,AK,Alaska,655,1658,34641
13,54,WV,West Virginia,584,1190,34061
13,49,UT,Utah,577,1387,35194
13,35,NM,New Mexico,560,1145,34285
13,10,DE,Delaware,539,1046,29241
13,31,NE,Nebraska,524,1101,33414
13,33,NH,New Hampshire,416,804,30967
13,44,RI,Rhode Island,358,717,27797
13,23,ME,Maine,311,579,21131
13,38,ND,North Dakota,309,651,14510
13,16,ID,Idaho,275,651,13426
13,30,MT,Montana,217,399,9278
13,50,VT,Vermont,175,324,8557
13,56,WY,Wyoming,173,323,10336
13,46,SD,South Dakota,173,356,9058
15,96,HI,HI Total Migration-US and Foreign,32888,67282,2077177
15,97,HI,HI Total Migration-US,31599,64265,2000571
15,98,HI,HI Total Migration-Foreign,1289,3017,76606
15,97,HI,HI Total Migration-Same State,3795,6490,184558
15,15,HI,HI Non-migrants,539771,1075941,37647905
15,06,CA,California,7043,12910,511946
15,48,TX,Texas,2336,5134,137505
15,53,WA,Washington,2243,4697,138767
15,51,VA,Virginia,1642,4054,123570
15,12,FL,Florida,1540,2910,81553
15,57,FR,Foreign,1289,3017,76606
15,08,CO,Colorado,1149,2410,68381
15,36,NY,New York,1051,1851,69925
15,37,NC,North Carolina,1042,2633,52838
15,13,GA,Georgia,970,2404,48777
15,41,OR,Oregon,946,1676,56019
15,04,AZ,Arizona,893,1818,55748
15,32,NV,Nevada,870,1655,46836
15,24,MD,Maryland,685,1564,55113
15,17,IL,Illinois,624,1097,40287
15,02,AK,Alaska,527,1183,32192
15,45,SC,South Carolina,512,1138,29683
15,42,PA,Pennsylvania,468,824,26321
15,47,TN,Tennessee,450,1051,35601
15,49,UT,Utah,444,1006,27423
15,29,MO,Missouri,433,949,26342
15,39,OH,Ohio,399,707,19830
15,25,MA,Massachusetts,395,609,25124
15,34,NJ,New Jersey,366,627,22936
15,26,MI,Michigan,359,592,19638
15,20,KS,Kansas,349,898,19747
15,01,AL,Alabama,328,798,17742
15,40,OK,Oklahoma,305,711,15334
15,27,MN,Minnesota,298,486,19559
15,18,IN,Indiana,277,477,12502
15,09,CT,Connecticut,265,501,17564
15,21,KY,Kentucky,248,645,12136
15,22,LA,Louisiana,228,513,15588
15,55,WI,Wisconsin,224,377,12595
15,35,NM,New Mexico,206,427,13891
