y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
01,54,WV,West Virginia,152,309,7875
01,16,ID,Idaho,125,314,6481
01,30,MT,Montana,107,227,6462
01,23,ME,Maine,98,192,5169
01,38,ND,North Dakota,92,214,4073
01,46,SD,South Dakota,84,172,4335
01,33,NH,New Hampshire,76,120,3758
01,10,DE,Delaware,74,123,4022
01,56,WY,Wyoming,68,146,3872
01,44,RI,Rhode Island,50,101,2895
01,50,VT,Vermont,44,74,1982
02,96,AK,AK Total Migration-US and Foreign,24554,52364,1538666
02,97,AK,AK Total Migration-US,23997,51120,1509996
02,98,AK,AK Total Migration-Foreign,557,1244,28670
02,97,AK,AK Total Migration-Same State,8067,15530,475064
02,02,AK,AK Non-migrants,254982,531710,20165701
02,53,WA,Washington,2973,5636,188588
02,48,TX,Texas,1825,4407,148474
02,06,CA,California,1819,3529,98686
02,41,OR,Oregon,1328,2430,79106
02,12,FL,Florida,1313,2804,80420
02,04,AZ,Arizona,1191,2328,79173
02,08,CO,Colorado,1085,2269,70174
02,37,NC,North Carolina,739,1832,42172
02,16,ID,Idaho,722,1658,55769
02,32,NV,Nevada,672,1342,44460
02,13,GA,Georgia,655,1658,34641
02,51,VA,Virginia,614,1449,38779
02,57,FR,Foreign,557,1244,28670
02,15,HI,Hawaii,527,1183,32192
02,47,TN,Tennessee,491,1157,33062
02,26,MI,Michigan,473,992,28060
02,30,MT,Montana,466,938,33147
02,36,NY,New York,456,873,22479
02,49,UT,Utah,422,968,27517
02,27,MN,Minnesota,405,793,24465
02,39,OH,Ohio,359,768,18952
02,55,WI,Wisconsin,340,675,19279
02,42,PA,Pennsylvania,340,706,19874
02,29,MO,Missouri,338,815,19038
02,40,OK,Oklahoma,326,821,22536
02,45,SC,South Carolina,321,757,17594
02,01,AL,Alabama,306,779,17738
02,17,IL,Illinois,289,548,15914
02,35,NM,New Mexico,276,615,19140
02,24,MD,Maryland,257,576,14512
02,22,LA,Louisiana,249,629,18634
02,20,KS,Kansas,231,539,13747
02,21,KY,Kentucky,215,519,11175
02,18,IN,Indiana,211,443,12632
02,25,MA,Massachusetts,184,305,9164
02,56,WY,Wyoming,159,340,12057
02,46,SD,South Dakota,149,315,8719
02,19,IA,Iowa,148,308,7975
02,05,AR,Arkansas,148,357,8888
02,38,ND,North Dakota,144,335,7569
02,31,NE,Nebraska,119,258,8086
02,34,NJ,New Jersey,117,243,7698
02,28,MS,Mississippi,114,235,9439
02,23,ME,Maine,112,246,6272
02,33,NH,New Hampshire,87,172,6481
02,09,CT,Connecticut,64,122,2944
02,50,VT,Vermont,51,96,2538
02,54,WV,West Virginia,48,104,2873
02,10,DE,Delaware,47,125,2456
02,11,DC,District Of Columbia,43,68,2976
02,44,RI,Rhode Island,29,55,1735
04,96,AZ,AZ Total Migration-US and Foreign,108811,209214,6537050
04,97,AZ,AZ Total Migration-US,107568,206556,6465785
04,98,AZ,AZ Total Migration-Foreign,1243,2658,71265
04,97,AZ,AZ Total Migration-Same State,52106,105692,2534685
04,04,AZ,AZ Non-migrants,2248793,4897535,151264360
04,06,CA,California,18616,33516,1128718
04,48,TX,Texas,9481,20081,627514
04,08,CO,Colorado,6267,11454,388572
04,53,WA,Washington,6230,11494,389573
04,12,FL,Florida,4909,9094,306863
04,32,NV,Nevada,4049,7728,227056
04,41,OR,Oregon,3909,6941,221677
04,17,IL,Illinois,3427,5872,221154
04,35,NM,New Mexico,3289,6868,149945
04,49,UT,Utah,3240,7825,192980
04,26,MI,Michigan,2696,5093,121770
04,37,NC,North Carolina,2436,5069,161285
04,36,NY,New York,2392,3963,135477
04,39,OH,Ohio,2323,4543,120536
04,27,MN,Minnesota,2169,3828,121988
04,51,VA,Virginia,2168,4401,174185
04,13,GA,Georgia,1961,4156,134324
04,55,WI,Wisconsin,1832,3261,96646
04,42,PA,Pennsylvania,1787,3251,112407
04,29,MO,Missouri,1772,3405,97998
04,16,ID,Idaho,1755,4016,94581
04,18,IN,Indiana,1625,3073,84024
04,47,TN,Tennessee,1608,3158,101774
04,57,FR,Foreign,1243,2658,71265
04,40,OK,Oklahoma,1180,2490,55744
04,25,MA,Massachusetts,1133,1896,84216
04,19,IA,Iowa,1130,2156,56462
04,24,MD,Maryland,1092,2119,75380
04,20,KS,Kansas,1034,2160,54508
04,45,SC,South Carolina,1014,2077,77787
04,30,MT,Montana,956,1748,55189
04,34,NJ,New Jersey,929,1754,70808
04,15,HI,Hawaii,893,1818,55748
04,31,NE,Nebraska,827,1640,50898
04,21,KY,Kentucky,700,1496,38500
04,05,AR,Arkansas,700,1483,36632
04,02,AK,Alaska,670,1336,34578
04,01,AL,Alabama,664,1395,41404
04,09,CT,Connecticut,595,1078,45642
04,46,SD,South Dakota,579,1023,29664
04,38,ND,North Dakota,562,1129,26617
04,22,LA,Louisiana,545,1068,26545
04,56,WY,Wyoming,445,870,23286
04,23,ME,Maine,367,679,22814
04,28,MS,Mississippi,354,763,17099
04,33,NH,New Hampshire,322,610,17906
04,11,DC,District Of Columbia,225,321,13165
04,44,RI,Rhode Island,187,330,11483
04,54,WV,West Virginia,186,408,10409
04,10,DE,Delaware,175,346,11088
04,50,VT,Vermont,163,273,11165
05,96,AR,AR Total Migration-US and Foreign,37833,77410,2065427
05,97,AR,AR Total Migration-US,37506,76747,2051564
05,98,AR,AR Total Migration-Foreign,327,663,13863
05,97,AR,AR Total Migration-Same State,50573,105388,2165488
05,05,AR,AR Non-migrants,923311,2060384,59136751
05,48,TX,Texas,7385,15200,386383
05,29,MO,Missouri,3490,7166,152826
05,40,OK,Oklahoma,3152,6861,133002
05,47,TN,Tennessee,2232,4408,114202
05,12,FL,Florida,2167,4319,165139
05,06,CA,California,1680,3123,88346
05,22,LA,Louisiana,1208,2504,57660
05,13,GA,Georgia,1106,2341,67922
05,17,IL,Illinois,1081,2144,58421
05,28,MS,Mississippi,1050,2208,50537
05,08,CO,Colorado,996,1867,56677
05,37,NC,North Carolina,825,1728,60414
05,20,KS,Kansas,809,1623,39750
05,04,AZ,Arizona,750,1550,41021
05,01,AL,Alabama,644,1414,39911
05,53,WA,Washington,633,1282,45302
05,39,OH,Ohio,622,1305,43315
05,51,VA,Virginia,597,1249,41249
05,18,IN,Indiana,560,1184,26557
05,26,MI,Michigan,543,1109,25996
05,45,SC,South Carolina,447,957,30135
05,55,WI,Wisconsin,430,846,22657
05,36,NY,New York,407,701,20489
05,27,MN,Minnesota,407,836,30929
05,42,PA,Pennsylvania,379,737,26738
05,32,NV,Nevada,370,772,18630
05,19,IA,Iowa,370,762,16769
05,21,KY,Kentucky,345,782,22659
05,57,FR,Foreign,327,663,13863
05,41,OR,Oregon,300,606,13681
05,24,MD,Maryland,266,544,16614
05,35,NM,New Mexico,241,474,11481
05,31,NE,Nebraska,232,421,10772
05,49,UT,Utah,216,516,17190
05,34,NJ,New Jersey,203,428,20738
05,25,MA,Massachusetts,164,282,12487
05,16,ID,Idaho,148,333,7117
05,02,AK,Alaska,128,285,5375
05,30,MT,Montana,123,243,4710
05,15,HI,Hawaii,110,241,5771
05,46,SD,South Dakota,97,196,4910
05,09,CT,Connecticut,90,199,7554
05,38,ND,North Dakota,85,181,4335
05,54,WV,West Virginia,80,162,5369
05,56,WY,Wyoming,71,155,2768
05,11,DC,District Of Columbia,56,70,3812
05,33,NH,New Hampshire,53,102,3733
05,23,ME,Maine,53,104,2921
05,10,DE,Delaware,41,102,2189
05,44,RI,Rhode Island,38,77,2699
05,50,VT,Vermont,26,48,1702
06,96,CA,CA Total Migration-US and Foreign,392786,750592,31378061
06,97,CA,CA Total Migration-US,387080,738242,31074294
06,98,CA,CA Total Migration-Foreign,5706,12350,303767
06,97,CA,CA Total Migration-Same State,603249,1125536,46432091
06,06,CA,CA Non-migrants,13811052,30323418,1247554958
06,48,TX,Texas,41707,88964,3549333
06,53,WA,Washington,32187,60589,2795932
06,04,AZ,Arizona,31675,61771,2286661
06,32,NV,Nevada,31112,59370,2143314
06,41,OR,Oregon,26103,46429,1915317
06,12,FL,Florida,18641,34699,1610982
06,36,NY,New York,17750,25036,1999650
06,08,CO,Colorado,17094,31183,1480375
06,51,VA,Virginia,11160,23672,867244
06,37,NC,North Carolina,10754,22646,861676
06,17,IL,Illinois,9965,17371,875451
06,13,GA,Georgia,9481,18887,703866
06,16,ID,Idaho,9177,20115,704511
06,49,UT,Utah,8641,19267,677233
06,25,MA,Massachusetts,7217,11448,715681
06,15,HI,Hawaii,7043,12910,511946
06,42,PA,Pennsylvania,6714,11310,565212
06,47,TN,Tennessee,6605,12977,512912
06,39,OH,Ohio,6265,11800,448854
06,26,MI,Michigan,5925,11018,475971
06,57,FR,Foreign,5706,12350,303767
06,34,NJ,New Jersey,5363,9607,579302
06,24,MD,Maryland,5138,9757,398307
06,29,MO,Missouri,4948,9675,333668
06,27,MN,Minnesota,4691,8817,380009
06,35,NM,New Mexico,3842,6927,263425
06,18,IN,Indiana,3667,7087,216789
06,45,SC,South Carolina,3524,7278,260714
06,55,WI,Wisconsin,3504,6443,235431
06,40,OK,Oklahoma,3479,7302,163649
06,30,MT,Montana,2927,5488,252048
06,20,KS,Kansas,2672,5586,147201
06,22,LA,Louisiana,2553,4682,138060
06,09,CT,Connecticut,2445,4314,254285
06,05,AR,Arkansas,2427,5099,117720
06,01,AL,Alabama,2226,4494,130316
06,21,KY,Kentucky,2217,4467,295098
06,11,DC,District Of Columbia,2054,2700,214461
06,19,IA,Iowa,1995,3784,111040
06,31,NE,Nebraska,1777,3789,110910
06,02,AK,Alaska,1731,3271,86069
06,28,MS,Mississippi,1297,2659,68279
06,33,NH,New Hampshire,1072,1853,95289
06,23,ME,Maine,1014,1798,72329
06,56,WY,Wyoming,1004,1926,169790
06,46,SD,South Dakota,918,1786,58179
06,44,RI,Rhode Island,908,1621,65838
06,38,ND,North Dakota,827,1637,38682
06,50,VT,Vermont,623,1005,41704
06,10,DE,Delaware,556,1045,42351
06,54,WV,West Virginia,465,883,31229
08,96,CO,CO Total Migration-US and Foreign,122925,235614,7836769
08,97,CO,CO Total Migration-US,121458,231954,7750002
08,98,CO,CO Total Migration-Foreign,1467,3660,86767
08,97,CO,CO Total Migration-Same State,168117,300418,10525070
08,08,CO,CO Non-migrants,1883465,3982221,160860271
08,48,TX,Texas,12922,27186,873440
08,06,CA,California,11966,20898,876475
08,12,FL,Florida,8263,15566,571073
08,04,AZ,Arizona,8216,15540,550183
08,53,WA,Washington,4909,9210,334334
08,37,NC,North Carolina,3438,7066,217376
08,35,NM,New Mexico,3219,6067,162379
08,41,OR,Oregon,2949,4865,171840
08,17,IL,Illinois,2942,5042,183581
08,51,VA,Virginia,2881,6162,207639
08,13,GA,Georgia,2880,6273,174828
08,36,NY,New York,2831,4443,160498
08,49,UT,Utah,2797,6018,180437
08,29,MO,Missouri,2746,5389,161633
08,20,KS,Kansas,2694,5475,144814
08,32,NV,Nevada,2617,4883,161628
08,26,MI,Michigan,2597,4673,143096
08,27,MN,Minnesota,2543,4693,172091
08,39,OH,Ohio,2421,4587,135937
08,31,NE,Nebraska,2370,4664,125366
08,56,WY,Wyoming,2319,4351,125463
08,47,TN,Tennessee,2234,4452,135751
08,40,OK,Oklahoma,2128,4333,123439
08,42,PA,Pennsylvania,2057,3672,130686
08,55,WI,Wisconsin,1982,3504,117529
08,16,ID,Idaho,1814,3887,120132
08,30,MT,Montana,1641,2919,105281
08,19,IA,Iowa,1577,2964,80741
08,57,FR,Foreign,1467,3660,86767
08,45,SC,South Carolina,1452,2972,91163
08,18,IN,Indiana,1451,2780,81627
08,25,MA,Massachusetts,1449,2237,117690
08,24,MD,Maryland,1269,2416,84365
08,15,HI,Hawaii,1149,2410,68381
08,01,AL,Alabama,1132,2566,70787
08,46,SD,South Dakota,1015,1886,59096
08,05,AR,Arkansas,970,1957,53839
08,21,KY,Kentucky,940,2002,62436
08,22,LA,Louisiana,918,1764,50522
08,34,NJ,New Jersey,910,1580,71960
08,02,AK,Alaska,773,1556,41691
08,38,ND,North Dakota,663,1282,35245
08,28,MS,Mississippi,587,1107,25508
08,09,CT,Connecticut,567,921,44692
08,23,ME,Maine,518,871,31306
08,33,NH,New Hampshire,479,809,27284
08,11,DC,District Of Columbia,362,498,35971
08,50,VT,Vermont,358,565,20533
08,54,WV,West Virginia,217,410,10065
08,44,RI,Rhode Island,179,306,9915
08,10,DE,Delaware,147,277,8257
09,96,CT,CT Total Migration-US and Foreign,63034,110337,6786676
09,97,CT,CT Total Migration-US,62664,109623,6770363
09,98,CT,CT Total Migration-Foreign,370,714,16313
09,97,CT,CT Total Migration-Same State,39630,65552,2517677
09,09,CT,CT Non-migrants,1363890,2769550,144957632
09,12,FL,Florida,9855,17996,1495053
09,36,NY,New York,9690,14760,993693
09,25,MA,Massachusetts,6530,10095,608624
09,06,CA,California,3585,5767,412757
09,37,NC,North Carolina,3212,6445,293452
09,34,NJ,New Jersey,2463,4452,256127
09,48,TX,Texas,2403,4826,283747
09,45,SC,South Carolina,2188,4266,229212
09,51,VA,Virginia,2065,3828,176567
09,42,PA,Pennsylvania,2028,3733,191681
09,13,GA,Georgia,1731,3504,141182
09,44,RI,Rhode Island,1672,2692,148193
09,33,NH,New Hampshire,1225,2105,190374
09,24,MD,Maryland,1110,1952,113001
09,08,CO,Colorado,1081,1674,117570
09,23,ME,Maine,991,1737,79380
09,53,WA,Washington,971,1841,88621
09,17,IL,Illinois,958,1756,123218
09,04,AZ,Arizona,906,1578,96103
09,39,OH,Ohio,866,1661,93132
09,47,TN,Tennessee,808,1572,70745
09,50,VT,Vermont,699,1103,61306
09,26,MI,Michigan,524,1058,53547
09,11,DC,District Of Columbia,403,484,30266
09,41,OR,Oregon,389,618,26081
09,57,FR,Foreign,370,714,16313
09,27,MN,Minnesota,361,679,41138
09,18,IN,Indiana,326,619,29101
09,32,NV,Nevada,323,556,25824
09,29,MO,Missouri,305,574,31013
09,55,WI,Wisconsin,293,585,29803
09,10,DE,Delaware,269,470,25685
09,15,HI,Hawaii,265,501,17564
09,49,UT,Utah,237,533,19983
09,01,AL,Alabama,235,457,22093
09,21,KY,Kentucky,232,429,18146
09,22,LA,Louisiana,197,311,16378
09,19,IA,Iowa,144,293,15510
09,35,NM,New Mexico,142,225,12312
09,05,AR,Arkansas,128,255,10772
09,20,KS,Kansas,126,235,22734
09,40,OK,Oklahoma,116,217,6007
09,28,MS,Mississippi,86,169,6122
09,30,MT,Montana,84,141,10856
09,31,NE,Nebraska,79,175,7998
09,54,WV,West Virginia,75,121,4359
09,02,AK,Alaska,75,140,4139
09,16,ID,Idaho,74,167,6521
09,46,SD,South Dakota,59,115,2944
09,56,WY,Wyoming,42,90,7935
09,38,ND,North Dakota,38,63,1794
10,96,DE,DE Total Migration-US and Foreign,19653,36137,1327420
10,97,DE,DE Total Migration-US,19462,35740,1318895
10,98,DE,DE Total Migration-Foreign,191,397,8525
10,97,DE,DE Total Migration-Same State,5055,9248,258549
10,10,DE,DE Non-migrants,347563,712270,25140191
10,42,PA,Pennsylvania,4222,7617,317001
10,24,MD,Maryland,3258,5754,169707
10,12,FL,Florida,1830,3420,121722
10,34,NJ,New Jersey,1387,2375,86542
10,51,VA,Virginia,1023,1879,66475
10,36,NY,New York,848,1390,83566
10,37,NC,North Carolina,795,1550,49574
10,48,TX,Texas,717,1506,49784
10,06,CA,California,663,1128,51634
10,13,GA,Georgia,539,1046,29241
10,45,SC,South Carolina,384,776,25862
10,39,OH,Ohio,293,617,21881
10,25,MA,Massachusetts,269,494,27476
10,04,AZ,Arizona,256,468,15787
10,17,IL,Illinois,214,409,15095
10,08,CO,Colorado,211,399,14284
10,47,TN,Tennessee,196,380,12082
10,57,FR,Foreign,191,397,8525
10,53,WA,Washington,181,325,12247
10,26,MI,Michigan,158,311,12932
10,09,CT,Connecticut,149,289,13096
10,29,MO,Missouri,114,226,8806
10,11,DC,District Of Columbia,112,133,6848
10,18,IN,Indiana,111,223,7515
10,01,AL,Alabama,106,210,7427
10,32,NV,Nevada,93,150,5428
10,27,MN,Minnesota,91,184,5841
10,54,WV,West Virginia,87,184,5657
10,41,OR,Oregon,87,144,6036
10,22,LA,Louisiana,83,164,5654
10,21,KY,Kentucky,82,159,4514
10,15,HI,Hawaii,71,141,4247
10,35,NM,New Mexico,62,132,4383
10,33,NH,New Hampshire,62,122,4965
10,55,WI,Wisconsin,61,117,3935
10,23,ME,Maine,61,111,4001
10,20,KS,Kansas,60,132,3881
10,19,IA,Iowa,54,123,7947
10,40,OK,Oklahoma,53,110,2421
10,28,MS,Mississippi,53,90,2494
10,02,AK,Alaska,49,115,2291
10,49,UT,Utah,48,98,1992
10,05,AR,Arkansas,36,79,1719
10,31,NE,Nebraska,35,72,2115
10,50,VT,Vermont,34,50,1860
10,44,RI,Rhode Island,33,68,2788
10,30,MT,Montana,32,58,1870
10,16,ID,Idaho,30,58,1979
10,38,ND,North Dakota,29,67,1026
10,56,WY,Wyoming,22,46,2266
10,46,SD,South Dakota,18,41,999
11,96,DC,DC Total Migration-US and Foreign,40696,61020,3689751
11,97,DC,DC Total Migration-US,40180,60002,3631386
11,98,DC,DC Total Migration-Foreign,516,1018,58365
11,11,DC,DC Non-migrants,253045,422694,26588260
11,24,MD,Maryland,12664,22121,979745
11,51,VA,Virginia,7307,10741,739975
11,06,CA,California,3143,4046,309535
11,36,NY,New York,3123,3722,328079
11,25,MA,Massachusetts,1163,1453,107746
11,42,PA,Pennsylvania,1159,1504,95567
11,12,FL,Florida,1144,1682,126117
11,37,NC,North Carolina,1049,1537,78441
11,48,TX,Texas,1003,1446,94746
11,17,IL,Illinois,927,1154,85153
11,53,WA,Washington,723,997,77597
11,13,GA,Georgia,680,989,53438
11,08,CO,Colorado,652,886,60638
11,34,NJ,New Jersey,641,847,55707
11,57,FR,Foreign,516,1018,58365
11,39,OH,Ohio,414,582,32372
11,26,MI,Michigan,344,462,28580
11,09,CT,Connecticut,310,387,28937
11,45,SC,South Carolina,285,448,22339
11,41,OR,Oregon,283,391,27360
11,47,TN,Tennessee,264,374,23329
11,27,MN,Minnesota,236,346,25402
11,04,AZ,Arizona,203,278,16365
11,55,WI,Wisconsin,161,227,12595
11,22,LA,Louisiana,159,212,15995
11,29,MO,Missouri,155,239,21164
11,32,NV,Nevada,146,219,12636
11,18,IN,Indiana,138,215,11224
11,10,DE,Delaware,126,162,14745
11,23,ME,Maine,116,172,15023
11,33,NH,New Hampshire,114,179,13163
11,15,HI,Hawaii,110,176,10490
11,35,NM,New Mexico,109,166,11949
11,50,VT,Vermont,107,162,10794
11,01,AL,Alabama,106,169,7877
11,44,RI,Rhode Island,103,138,8367
11,49,UT,Utah,87,141,8448
11,21,KY,Kentucky,86,119,6481
11,54,WV,West Virginia,83,128,5847
11,20,KS,Kansas,80,106,7975
11,19,IA,Iowa,70,94,5797
11,40,OK,Oklahoma,64,92,4714
11,28,MS,Mississippi,58,86,3985
11,30,MT,Montana,56,69,5347
11,05,AR,Arkansas,53,75,4456
11,31,NE,Nebraska,47,69,3886
11,02,AK,Alaska,36,60,2542
11,16,ID,Idaho,33,43,3216
11,56,WY,Wyoming,23,30,1950
11,46,SD,South Dakota,21,36,1676
11,38,ND,North Dakota,16,25,1873
12,96,FL,FL Total Migration-US and Foreign,303825,555228,17656685
12,97,FL,FL Total Migration-US,299072,545179,17423207
12,98,FL,FL Total Migration-Foreign,4753,10049,233478
12,97,FL,FL Total Migration-Same State,389249,711802,20431259
12,12,FL,FL Non-migrants,7226627,14388463,500618382
12,13,GA,Georgia,28310,55758,1499609
12,48,TX,Texas,22256,43626,1294848
12,36,NY,New York,20916,33275,1186497
12,37,NC,North Carolina,20355,39271,1251399
12,06,CA,California,17571,29934,1143446
12,51,VA,Virginia,13190,25826,827525
12,47,TN,Tennessee,12094,23535,705206
12,42,PA,Pennsylvania,10950,18928,544076
12,39,OH,Ohio,10688,19228,613703
12,08,CO,Colorado,9643,16695,571290
12,34,NJ,New Jersey,8988,15089,541421
12,45,SC,South Carolina,8745,16823,515630
12,26,MI,Michigan,8655,15089,460150
12,17,IL,Illinois,8487,14304,614193
12,25,MA,Massachusetts,8200,13297,479160
12,01,AL,Alabama,7949,15982,397524
12,24,MD,Maryland,6677,11954,432992
12,18,IN,Indiana,6329,11543,320603
12,53,WA,Washington,6097,11058,371687
12,04,AZ,Arizona,5008,8974,365105
12,57,FR,Foreign,4753,10049,233478
12,21,KY,Kentucky,4583,8572,244047
12,09,CT,Connecticut,4563,7800,292280
12,29,MO,Missouri,4169,7743,300053
12,55,WI,Wisconsin,3663,6474,207933
12,32,NV,Nevada,3463,5903,194416
12,22,LA,Louisiana,3107,5746,138293
12,27,MN,Minnesota,2893,5155,195409
12,41,OR,Oregon,2370,3947,127125
12,28,MS,Mississippi,2197,4298,100736
12,23,ME,Maine,2138,3604,125654
12,33,NH,New Hampshire,2100,3535,125975
12,40,OK,Oklahoma,1984,4027,101672
12,20,KS,Kansas,1778,3351,97076
12,05,AR,Arkansas,1739,3373,93745
12,49,UT,Utah,1558,3240,89506
12,19,IA,Iowa,1552,2811,79999
12,15,HI,Hawaii,1540,2910,81553
12,44,RI,Rhode Island,1521,2582,82669
12,35,NM,New Mexico,1447,2745,84986
12,54,WV,West Virginia,1328,2417,53874
12,11,DC,District Of Columbia,1255,1708,92806
12,31,NE,Nebraska,1174,2152,56341
12,10,DE,Delaware,1018,1869,53931
12,02,AK,Alaska,937,1878,47275
12,50,VT,Vermont,932,1527,54861
12,16,ID,Idaho,830,1685,41763
12,30,MT,Montana,675,1195,41100
12,38,ND,North Dakota,603,1171,27231
12,46,SD,South Dakota,474,857,34516
12,56,WY,Wyoming,373,715,20320
13,96,GA,GA Total Migration-US and Foreign,148277,301116,9423765
13,97,GA,GA Total Migration-US,146048,295980,9311915
13,98,GA,GA Total Migration-Foreign,2229,5136,111850
13,97,GA,GA Total Migration-Same State,270800,547982,14609761
13,13,GA,GA Non-migrants,3215962,7126802,223780188
13,12,FL,Florida,25503,50635,1783190
13,48,TX,Texas,10813,23665,716675
13,37,NC,North Carolina,10465,21086,670937
13,45,SC,South Carolina,9976,20359,653370
13,01,AL,Alabama,9421,19942,517506
13,47,TN,Tennessee,9114,18267,558009
13,06,CA,California,7892,14330,566312
13,51,VA,Virginia,5793,12141,365354
13,36,NY,New York,5325,9479,288072
13,39,OH,Ohio,3691,7704,230355
13,08,CO,Colorado,3490,6872,232361
13,17,IL,Illinois,3237,6249,213342
13,24,MD,Maryland,2989,5947,173139
13,53,WA,Washington,2948,6234,206587
13,42,PA,Pennsylvania,2867,5567,174921
13,26,MI,Michigan,2531,5216,143009
13,57,FR,Foreign,2229,5136,111850
13,04,AZ,Arizona,2146,4406,141695
13,34,NJ,New Jersey,2025,4021,135411
13,21,KY,Kentucky,1949,4393,107581
13,22,LA,Louisiana,1915,3999,98143
13,18,IN,Indiana,1861,4034,112540
13,29,MO,Missouri,1654,3490,101246
13,28,MS,Mississippi,1641,3472,88477
13,25,MA,Massachusetts,1555,2687,103911
13,32,NV,Nevada,1157,2318,60785
13,55,WI,Wisconsin,1059,2159,71233
13,27,MN,Minnesota,1043,2204,77545
13,20,KS,Kansas,993,2461,61661
13,15,HI,Hawaii,970,2404,48777
13,40,OK,Oklahoma,893,1988,42778
13,41,OR,Oregon,891,1595,59764
13,05,AR,Arkansas,885,1911,53353
13,09,CT,Connecticut,865,1760,65143
13,49,UT,Utah,721,1645,53965
13,11,DC,District Of Columbia,721,931,48269
13,02,AK,Alaska,598,1361,28852
13,19,IA,Iowa,592,1251,34913
13,35,NM,New Mexico,534,1057,29195
13,54,WV,West Virginia,425,841,21753
13,31,NE,Nebraska,386,865,21435
13,23,ME,Maine,380,747,23765
13,10,DE,Delaware,326,628,20869
13,16,ID,Idaho,312,721,19330
13,30,MT,Montana,292,573,15404
13,33,NH,New Hampshire,282,546,20156
13,38,ND,North Dakota,241,458,8801
13,44,RI,Rhode Island,240,466,14241
13,46,SD,South Dakota,177,359,10831
13,50,VT,Vermont,137,272,7645
13,56,WY,Wyoming,127,264,9312
15,96,HI,HI Total Migration-US and Foreign,39837,87729,2348644
15,97,HI,HI Total Migration-US,38369,84059,2253308
15,98,HI,HI Total Migration-Foreign,1468,3670,95336
15,97,HI,HI Total Migration-Same State,3795,6490,184558
15,15,HI,HI Non-migrants,539771,1075941,37647905
15,06,CA,California,7151,13710,452342
15,53,WA,Washington,3646,7743,199351
15,48,TX,Texas,3227,8058,193770
15,32,NV,Nevada,2152,4312,110304
15,12,FL,Florida,2015,4368,117989
15,51,VA,Virginia,1863,4895,133560
15,08,CO,Colorado,1525,3344,89093
15,57,FR,Foreign,1468,3670,95336
15,41,OR,Oregon,1427,2601,89415
15,04,AZ,Arizona,1269,2612,71830
15,37,NC,North Carolina,1246,3056,66565
15,13,GA,Georgia,1142,2951,58970
15,36,NY,New York,954,1932,45949
15,24,MD,Maryland,934,2355,63010
15,49,UT,Utah,623,1480,31895
15,17,IL,Illinois,572,1171,27020
15,47,TN,Tennessee,571,1433,32251
15,45,SC,South Carolina,541,1311,34453
15,42,PA,Pennsylvania,477,962,28612
15,29,MO,Missouri,473,1143,26325
15,39,OH,Ohio,451,956,22269
15,02,AK,Alaska,398,884,17319
15,26,MI,Michigan,395,781,32285
15,01,AL,Alabama,367,990,22142
15,20,KS,Kansas,351,991,19360
15,25,MA,Massachusetts,318,605,18714
15,16,ID,Idaho,312,706,19234
15,40,OK,Oklahoma,305,776,14865
15,21,KY,Kentucky,304,827,15274
15,27,MN,Minnesota,304,558,15118
15,34,NJ,New Jersey,300,574,18328
15,22,LA,Louisiana,265,640,13812
15,09,CT,Connecticut,265,605,15098
15,18,IN,Indiana,252,510,14042
15,35,NM,New Mexico,239,519,14408
